Time (s),Sensor 1 - Short Channel
0.20328855514526367,4049
0.203698992729187,4071
0.20502102375030518,4077
0.20532798767089844,4077
0.20549392700195312,4067
0.20602691173553467,3845
0.20643997192382812,3885
0.2066199779510498,3668
0.2071235179901123,3668
0.2076505422592163,3659
0.20814549922943115,3716
0.20930397510528564,3818
0.20954692363739014,3874
0.20971500873565674,3939
0.21020746231079102,3975
0.21072590351104736,3719
0.21124839782714844,3391
0.21173393726348877,3391
0.2127774953842163,2658
0.21327197551727295,2298
0.21346640586853027,1728
0.21378552913665771,1368
0.2143239974975586,674
0.2145984172821045,674
0.21509838104248047,472
0.21557950973510742,472
0.21607601642608643,231
0.2165834903717041,161
0.21711254119873047,112
0.21764695644378662,81
0.21819090843200684,142
0.21863853931427002,111
0.21917998790740967,163
0.21967601776123047,214
0.2201404571533203,214
0.22068190574645996,516
0.2212059497833252,552
0.22174549102783203,414
0.2222675085067749,332
0.22272348403930664,232
0.22303152084350586,162
0.2235414981842041,113
0.2240384817123413,113
0.22470152378082275,55
0.22505855560302734,38
0.22554588317871094,38
0.22606754302978516,31
0.22659599781036377,109
0.22707557678222656,88
0.22764742374420166,201
0.22810649871826172,242
0.2286055088043213,242
0.22915899753570557,449
0.2296675443649292,447
0.23015940189361572,332
0.23066949844360352,234
0.23121142387390137,163
0.231703519821167,114
0.23228740692138672,79
0.23271000385284424,55
0.23320436477661133,38
0.2334740161895752,18
0.23399388790130615,18
0.2345139980316162,30
0.23504197597503662,101
0.23551595211029053,82
0.23602449893951416,146
0.23656439781188965,367
0.237091064453125,295
0.23768401145935059,427
0.23808205127716064,410
0.23859500885009766,410
0.23909246921539307,287
0.2395784854888916,200
0.240120530128479,140
0.2406984567642212,98
0.24112045764923096,68
0.24171555042266846,47
0.2421504259109497,32
0.24266350269317627,53
0.24293100833892822,53
0.24346554279327393,127
0.24399495124816895,127
0.2444744110107422,181
0.2450019121170044,417
0.2455679178237915,334
0.24605202674865723,486
0.24653339385986328,429
0.24704253673553467,429
0.24768853187561035,210
0.24841952323913574,147
0.24863946437835693,147
0.24902546405792236,71
0.2495204210281372,49
0.25005149841308594,34
0.25056540966033936,23
0.2511674165725708,59
0.2515970468521118,46
0.25187551975250244,129
0.25240445137023926,129
0.25290346145629883,223
0.25348055362701416,430
0.2539299726486206,341
0.2544829845428467,554
0.25495946407318115,554
0.2554999589920044,411
0.25603294372558594,200
0.25649797916412354,140
0.2569814920425415,140
0.2575230598449707,68
0.2579900026321411,47
0.2584950923919678,47
0.25904953479766846,32
0.25953149795532227,65
0.2601735591888428,51
0.2605525255203247,156
0.2610459327697754,276
0.2613654136657715,216
0.2618529796600342,362
0.26240599155426025,362
0.26286494731903076,539
0.26339292526245117,469
0.26395606994628906,341
0.264415979385376,238
0.26493942737579346,166
0.26545143127441406,116
0.26597702503204346,56
0.26649296283721924,39
0.26702940464019775,27
0.26754140853881836,22
0.26782286167144775,22
0.26834559440612793,83
0.26883792877197266,145
0.26940345764160156,145
0.2698545455932617,232
0.27039551734924316,466
0.2709929943084717,371
0.27139997482299805,444
0.27191197872161865,335
0.272426962852478,335
0.2729429006576538,163
0.2734144926071167,114
0.27392303943634033,114
0.27445948123931885,79
0.2749509811401367,55
0.27548742294311523,38
0.2759789228439331,41
0.27646946907043457,139
0.2767605781555176,112
0.2772470712661743,151
0.2777824401855469,151
0.27831852436065674,292
0.2789565324783325,454
0.27934205532073975,354
0.27986037731170654,389
0.2803765535354614,282
0.2808769941329956,198
0.2813345193862915,96
0.2818704843521118,67
0.28235602378845215,67
0.28285789489746094,32
0.2833740711212158,27
0.28390443325042725,19
0.2844730615615845,41
0.2849459648132324,143
0.28541994094848633,116
0.28595900535583496,182
0.2862464189529419,182
0.28682398796081543,304
0.2873910665512085,422
0.2879314422607422,326
0.28829288482666016,337
0.2888439893722534,235
0.28943753242492676,164
0.29004740715026855,114
0.29055941104888916,55
0.2908719778060913,38
0.2913939952850342,26
0.2919199466705322,29
0.29228150844573975,21
0.2927309274673462,39
0.293241024017334,39
0.29372894763946533,153
0.29426395893096924,192
0.29476606845855713,146
0.2952765226364136,294
0.2959979772567749,554
0.2965914011001587,438
0.29683899879455566,313
0.29734647274017334,219
0.2984510660171509,219
0.298786997795105,107
0.29897642135620117,74
0.29931843280792236,51
0.29985952377319336,35
0.30037200450897217,32
0.30087804794311523,23
0.3014814853668213,54
0.3017425537109375,54
0.30221104621887207,145
0.3027905225753784,175
0.30319440364837646,133
0.30369246006011963,277
0.30437350273132324,434
0.3047358989715576,338
0.30525946617126465,236
0.3058055639266968,165
0.3074299097061157,165
0.30767595767974854,80
0.3078664541244507,56
0.30801355838775635,56
0.308260440826416,39
0.30880701541900635,36
0.3093334436416626,26
0.309844970703125,83
0.3103374242782593,215
0.31061840057373047,172
0.31115055084228516,193
0.31168437004089355,193
0.312174916267395,450
0.3126978874206543,509
0.3132200241088867,384
0.3137134313583374,319
0.31462645530700684,156
0.3150005340576172,109
0.3155564069747925,76
0.3158005475997925,53
0.31629788875579834,37
0.3167954683303833,27
0.3170551061630249,27
0.31762897968292236,29
0.31810593605041504,75
0.31860947608947754,75
0.3191324472427368,129
0.31964945793151855,247
0.32014596462249756,195
0.3206815719604492,387
0.32141292095184326,366
0.3216819763183594,366
0.32219648361206055,210
0.32275843620300293,147
0.3232145309448242,102
0.3236958980560303,71
0.3242514133453369,49
0.32475507259368896,34
0.32523250579833984,27
0.32578396797180176,55
0.32602250576019287,43
0.32736051082611084,97
0.32764148712158203,97
0.32780003547668457,163
0.3280799388885498,309
0.32864296436309814,244
0.32925844192504883,378
0.3297114372253418,344
0.3304485082626343,344
0.3307560682296753,168
0.33115553855895996,117
0.3316154479980469,117
0.33218955993652344,81
0.3326749801635742,56
0.33319151401519775,39
0.3337339162826538,33
0.3342019319534302,69
0.33451998233795166,54
0.3350304365158081,99
0.33554792404174805,99
0.3360919952392578,205
0.3366454839706421,366
0.33706843852996826,288
0.337741494178772,398
0.33834004402160645,470
0.33886289596557617,356
0.3392798900604248,174
0.33960044384002686,121
0.3401620388031006,121
0.34058046340942383,58
0.3410685062408447,40
0.34167397022247314,28
0.343003511428833,26
0.34337151050567627,69
0.34363293647766113,55
0.3439209461212158,127
0.3441375494003296,127
0.34446752071380615,182
0.3449774980545044,353
0.34550201892852783,280
0.34625244140625,410
0.3465249538421631,428
0.34725844860076904,319
0.34755194187164307,223
0.3480570316314697,156
0.34856855869293213,156
0.3490719795227051,76
0.3496429920196533,53
0.3500629663467407,53
0.3505619764328003,43
0.35114550590515137,91
0.351620078086853,72
0.35219240188598633,160
0.35242247581481934,160
0.35293447971343994,182
0.3534355163574219,304
0.35398340225219727,304
0.35455000400543213,352
0.3552340269088745,343
0.3564014434814453,253
0.35665202140808105,177
0.35677599906921387,123
0.3569960594177246,86
0.3575235605239868,46
0.3580440282821655,61
0.3585599660873413,61
0.35905492305755615,150
0.3596259355545044,326
0.360121488571167,450
0.36059343814849854,675
0.36087357997894287,675
0.3614184856414795,1096
0.36192548274993896,1409
0.3624454736709595,1409
0.3631770610809326,1701
0.36346447467803955,1904
0.36398255825042725,2066
0.3644629716873169,2200
0.3650214672088623,2278
0.36551594734191895,2278
0.3660825490951538,2540
0.3665924072265625,2736
0.3670564889907837,3027
0.36758100986480713,3244
0.3680455684661865,3668
0.36834144592285156,3668
0.36886096000671387,3793
0.36939191818237305,3793
0.36987948417663574,3882
0.370402455329895,3944
0.3713735342025757,3988
0.37169647216796875,4013
0.371986985206604,3998
0.3724405765533447,3998
0.3729649782180786,3687
0.3734954595565796,3589
0.3739875555038452,3707
0.37449538707733154,3704
0.3749884366989136,3770
0.3753190040588379,3859
0.375840425491333,3928
0.3763749599456787,3928
0.37683558464050293,4011
0.3773519992828369,4035
0.3778719902038574,4052
0.3784219026565552,4064
0.37891995906829834,4072
0.3794325590133667,4077
0.37997400760650635,4068
0.38073956966400146,4002
0.3809235095977783,4002
0.38150548934936523,3754
0.3819783926010132,3586
0.38245391845703125,3699
0.3827660083770752,3821
0.383281946182251,3821
0.38380300998687744,3932
0.3843303918838501,3980
0.38483500480651855,3980
0.38534748554229736,4013
0.3858504295349121,4037
0.3863769769668579,4053
0.3868739604949951,4073
0.3873859643936157,4078
0.3879185914993286,4078
0.38842689990997314,4063
0.3888934850692749,3908
0.38946592807769775,3939
0.38997793197631836,3730
0.3904958963394165,3643
0.3907284736633301,3643
0.3912919759750366,3720
0.3918149471282959,3720
0.3922865390777588,3821
0.39285004138946533,3902
0.39334094524383545,3958
0.3938579559326172,3998
0.39436495304107666,4027
0.39488351345062256,4027
0.3953709602355957,4059
0.3959944248199463,4069
0.3963484764099121,4075
0.3969525098800659,4034
0.39745044708251953,3722
0.39768755435943604,3785
0.39822494983673096,3689
0.3987605571746826,3689
0.39924395084381104,3705
0.39976799488067627,3769
0.4003164768218994,3858
0.40082454681396484,3925
0.40131688117980957,3974
0.40194451808929443,4009
0.4024394750595093,4050
0.4028264284133911,4062
0.4033489227294922,4062
0.40386950969696045,4071
0.40538299083709717,4077
0.40559303760528564,4081
0.4057619571685791,4038
0.4059028625488281,4038
0.4062124490737915,3768
0.4067319631576538,3635
0.40721404552459717,3737
0.4077690839767456,3742
0.40863490104675293,3790
0.40883195400238037,3872
0.4092785120010376,3983
0.40983808040618896,4016
0.4103055000305176,4016
0.41087448596954346,4038
0.4113389253616333,4054
0.41188347339630127,4065
0.4126359224319458,4072
0.41299688816070557,4072
0.4138069152832031,4078
0.4142194986343384,4018
0.41439545154571533,4018
0.41469788551330566,3813
0.41518545150756836,3651
0.41573047637939453,3747
0.41627955436706543,3754
0.4167954921722412,3836
0.4172605276107788,3836
0.41780149936676025,3966
0.41829049587249756,4004
0.4188584089279175,4030
0.419327974319458,4049
0.4198359251022339,4062
0.42009854316711426,4071
0.42065906524658203,4077
0.4213050603866577,4077
0.4216785430908203,4060
0.42221248149871826,3927
0.42287349700927734,3956
0.423215389251709,3739
0.4504035711288452,3525
0.46175050735473633,3648
0.46442997455596924,3787
0.46488702297210693,3860
0.46504998207092285,3926
0.4659329652786255,3975
0.4661674499511719,4010
0.4663505554199219,4034
0.4665515422821045,4062
0.47180843353271484,4062
0.4730393886566162,4077
0.4732550382614136,4082
0.4742923974990845,4084
0.47490036487579346,4046
0.4751549959182739,3816
0.47530508041381836,3863
0.4754289388656616,3650
0.475538969039917,3662
0.4756479263305664,3662
0.47575390338897705,3739
0.4761929512023926,3828
0.47783756256103516,3904
0.47807490825653076,3961
0.4786614179611206,3961
0.4787905216217041,4028
0.478895902633667,4046
0.4789905548095703,4046
0.47908151149749756,4060
0.47951602935791016,4070
0.4797569513320923,4076
0.47990095615386963,4044
0.4800844192504883,3910
0.48023200035095215,3910
0.48037147521972656,3638
0.4805399179458618,3623
0.4806549549102783,3741
0.48076796531677246,3800
0.48085498809814453,3882
0.48103201389312744,3944
0.48127901554107666,3989
0.4814649820327759,3989
0.4830498695373535,4020
0.4832264184951782,4042
0.4834275245666504,4057
0.48360347747802734,4068
0.483783483505249,4075
0.4839589595794678,4080
0.4841439723968506,4000
0.4842923879623413,3777
0.484466552734375,3833
0.48458194732666016,3684
0.48468947410583496,3657
0.48480045795440674,3766
0.4849250316619873,3838
0.48503851890563965,3838
0.48516297340393066,3967
0.48527300357818604,4004
0.4854874610900879,4030
0.48559093475341797,4048
0.48571550846099854,4062
0.48586559295654297,4070
0.48597049713134766,4080
0.48607099056243896,4074
0.48618555068969727,4074
0.48635852336883545,3987
0.4864925146102905,3637
0.48660850524902344,3716
0.4867069721221924,3619
0.48680436611175537,3619
0.48689794540405273,3760
0.487019419670105,3838
0.4871920347213745,3838
0.4873315095901489,3914
0.48750805854797363,3967
0.48767542839050293,4004
0.4878225326538086,4049
0.4879894256591797,4061
0.4881315231323242,4070
0.48829948902130127,4077
0.48844659328460693,4077
0.4885594844818115,4043
0.4887164831161499,3914
0.4888368844985962,3945
0.4890404939651489,3678
0.48917198181152344,3561
0.48926496505737305,3685
0.48936986923217773,3741
0.4895244836807251,3827
0.4896959066390991,3903
0.4898453950881958,3999
0.49000048637390137,3999
0.49011850357055664,4046
0.4902874231338501,4060
0.4904400110244751,4069
0.49058401584625244,4075
0.4907059669494629,4079
0.4908360242843628,4082
0.49093949794769287,4019
0.4910619258880615,3835
0.49117350578308105,3881
0.4913334846496582,3725
0.4914349317550659,3682
0.49153804779052734,3782
0.49164652824401855,3846
0.49197399616241455,3846
0.49224352836608887,3970
0.49246442317962646,4006
0.4926379919052124,4031
0.49275851249694824,4049
0.49295902252197266,4062
0.493106484413147,4071
0.49325239658355713,4082
0.493366003036499,4080
0.49347996711730957,4080
0.4935799837112427,4030
0.49381446838378906,3701
0.4940199851989746,3766
0.4941844940185547,3645
0.4943469762802124,3645
0.4944649934768677,3768
0.4945944547653198,3837
0.4946984052658081,3837
0.49483799934387207,3914
0.4950239658355713,3968
0.4951319694519043,4005
0.49526000022888184,4031
0.4953780174255371,4049
0.4954785108566284,4049
0.49560797214508057,4071
0.4957089424133301,4059
0.4958319664001465,4065
0.4959750175476074,3962
0.49609458446502686,3542
0.49622154235839844,3639
0.4963510036468506,3629
0.4964735507965088,3629
0.49663543701171875,3710
0.4967684745788574,3798
0.49688994884490967,3882
0.4970524311065674,3944
0.49720048904418945,3987
0.49736642837524414,3987
0.49755144119262695,4039
0.49766552448272705,4055
0.497821569442749,4066
0.497936487197876,4074
0.4980595111846924,4037
0.49815988540649414,4047
0.4982924461364746,3921
0.49839937686920166,3921
0.49849140644073486,3638
0.4988689422607422,3638
0.4993305206298828,3754
0.4999464750289917,3769
0.5004419088363647,3839
0.5008864402770996,3911
0.5016344785690308,4002
0.501962423324585,4029
0.5024300813674927,4029
0.5029569864273071,4048
0.5034960508346558,4061
0.5039864778518677,4070
0.5044779777526855,4076
0.5047295093536377,4076
0.5052785873413086,4028
0.5058029890060425,3857
0.5062975883483887,3899
0.5068165063858032,3729
0.5073329210281372,3672
0.5078469514846802,3774
0.5083469152450562,3812
0.5088455677032471,3894
0.5093774795532227,3894
0.5099244117736816,3995
0.510361909866333,4024
0.5113949775695801,4043
0.5116379261016846,4058
0.5118370056152344,4058
0.5122915506362915,4074
0.5127270221710205,4079
0.5132510662078857,4079
0.5137519836425781,4036
0.5142874717712402,3771
0.5148104429244995,3825
0.5153449773788452,3675
0.515823483467102,3737
0.516327977180481,3737
0.5168299674987793,3864
0.5173619985580444,3933
0.5178509950637817,3979
0.518364429473877,4013
0.5188735723495483,4037
0.5194884538650513,4054
0.519927978515625,4066
0.5202509164810181,4066
0.5207304954528809,4078
0.5212244987487793,4069
0.5217649936676025,4074
0.5222510099411011,3959
0.5228339433670044,3558
0.5232809782028198,3653
0.523779034614563,3655
0.5242865085601807,3708
0.5248035192489624,3811
0.5252925157546997,3862
0.5258399248123169,3930
0.5263580083847046,3977
0.5268895626068115,4012
0.5271334648132324,4012
0.5276939868927002,4052
0.5281955003738403,4064
0.5287319421768188,4072
0.5292614698410034,4078
0.5300909280776978,4054
0.5304189920425415,4061
0.530726432800293,3956
0.5312565565109253,3798
0.5317654609680176,3798
0.5322884321212769,3684
0.5328119993209839,3730
0.5333155393600464,3827
0.5338490009307861,3890
0.5341163873672485,3890
0.5346225500106812,3993
0.535167932510376,4022
0.5356439352035522,4022
0.5361864566802979,4057
0.5366824865341187,4068
0.5371884107589722,4075
0.5377113819122314,4080
0.5382084846496582,4056
0.5387660264968872,4056
0.5392454862594604,3856
0.5397930145263672,3675
0.540308952331543,3762
0.5407904386520386,3742
0.5412825345993042,3807
0.5417735576629639,3887
0.5420799255371094,3990
0.542589545249939,3990
0.5431640148162842,4041
0.543747067451477,4057
0.5442609786987305,4067
0.5446664094924927,4075
0.5451469421386719,4080
0.5457040071487427,4083
0.5461945533752441,4074
0.5466824769973755,4034
0.5472069978713989,4045
0.5477349758148193,3891
0.5482344627380371,3720
0.5487815141677856,3797
0.549293041229248,3793
0.5495299100875854,3793
0.5500895977020264,3937
0.550742506980896,3984
0.5519000291824341,4015
0.5520250797271729,4038
0.5521279573440552,4054
0.5526255369186401,4065
0.5531070232391357,4077
0.5536689758300781,4082
0.554176926612854,4082
0.5546590089797974,4059
0.5552043914794922,3991
0.5557059049606323,4009
0.5562599897384644,3842
0.556511402130127,3842
0.5570288896560669,3806
0.5575319528579712,3850
0.5580599308013916,3850
0.558571457862854,3919
0.5590360164642334,3970
0.5596200227737427,4006
0.5601270198822021,4032
0.5605889558792114,4049
0.5621769428253174,4049
0.5625224113464355,4070
0.562732458114624,4077
0.5628974437713623,4080
0.5820595026016235,4059
0.5822829008102417,3939
0.5831204652786255,3967
0.5874755382537842,3846
0.5876730680465698,3846
0.5878199338912964,3771
0.5879509449005127,3824
0.588125467300415,3898
0.5882574319839478,3951
0.5888749361038208,3994
0.5893969535827637,4022
0.589679479598999,4057
0.5897969007492065,4065
0.589897871017456,4065
0.5899984836578369,4073
0.5900959968566895,4079
0.590625524520874,4083
0.5907884836196899,4053
0.5909769535064697,4053
0.5910969972610474,3895
0.5912154912948608,3766
0.5913150310516357,3766
0.5914109945297241,3717
0.5915285348892212,3783
0.5916264057159424,3869
0.591726541519165,3980
0.5918234586715698,4013
0.5919164419174194,4013
0.5920099020004272,4036
0.5921064615249634,4050
0.5922000408172607,4062
0.592294454574585,4071
0.5923919677734375,4071
0.5924869775772095,4082
0.5925824642181396,4046
0.592679500579834,4046
0.5927774906158447,3941
0.5928709506988525,3749
0.5929834842681885,3816
0.5930850505828857,3811
0.5932309627532959,3887
0.5933674573898315,3887
0.5934799909591675,3990
0.5937284231185913,4021
0.5938658714294434,4042
0.5939769744873047,4056
0.5940759181976318,4075
0.5941879749298096,4075
0.5942845344543457,4080
0.5943804979324341,4080
0.5945428609848022,4068
0.5947734117507935,4021
0.5950934886932373,4035
0.5953218936920166,3887
0.5955104827880859,3862
0.5957235097885132,3862
0.5964674949645996,3899
0.5966603755950928,3947
0.596776008605957,3988
0.5968714952468872,4019
0.5969835519790649,4041
0.597138524055481,4056
0.5973598957061768,4073
0.597701907157898,4073
0.5978590250015259,4082
0.5982095003128052,4085
