Time (s),Sensor 1 - Short Channel
19.519287109375,2739
19.529295921325684,2468
19.539329051971436,2825
19.549453020095825,2591
19.559181213378906,2655
19.56923198699951,2703
19.579251050949097,2291
19.589226961135864,2818
19.599169969558716,2495
19.609239101409912,2621
19.619189023971558,2709
19.62922191619873,2349
19.639158010482788,2867
19.649106979370117,2464
19.658983945846558,2611
19.669145822525024,2756
19.679023027420044,2370
19.68901300430298,2852
19.69902276992798,2512
19.708985090255737,2711
19.719045877456665,2791
19.72897696495056,2457
19.738924026489258,2882
19.748913049697876,2566
19.75872802734375,2744
19.76866102218628,2762
19.778584003448486,2545
19.78852605819702,2936
19.798553228378296,2511
19.808687925338745,2761
19.818605184555054,2773
19.828366994857788,2629
19.844526052474976,2834
19.849726915359497,2599
19.86410403251648,2761
19.86846899986267,2776
19.878477096557617,2604
19.888426065444946,2845
19.8983051776886,2553
19.90831995010376,2744
19.9183509349823,2763
19.928280115127563,2516
19.938250064849854,2916
19.948179960250854,2419
19.958237886428833,2704
19.968163013458252,2731
19.97816801071167,2492
19.98816704750061,2875
19.99819302558899,2447
20.00819206237793,2758
20.01815390586853,2665
20.02818012237549,2600
20.037785053253174,2918
20.047709941864014,2550
20.05785608291626,2718
20.06789517402649,2740
20.077900171279907,2521
20.087789058685303,2898
20.097842931747437,2504
20.107929229736328,2805
20.117820024490356,2693
20.127798080444336,2614
20.137826204299927,2796
20.147784948349,2543
20.157437086105347,2780
20.167545795440674,2573
20.17754101753235,2436
20.187592029571533,2528
20.19753408432007,1878
20.207550048828125,2272
20.217440128326416,1987
20.227221965789795,1977
20.23722195625305,2263
20.247127056121826,1832
20.257148027420044,2376
20.267054080963135,2177
20.27718710899353,2275
20.287088871002197,2562
20.29700207710266,2175
20.307164907455444,2660
20.317234992980957,2497
20.326914072036743,2518
20.33678388595581,2779
20.346760988235474,2332
20.356898069381714,2644
20.36687397956848,2498
20.376945972442627,2563
20.386831998825073,2821
20.396836042404175,2426
20.406778812408447,2688
20.416738033294678,2587
20.426843881607056,2547
20.436723947525024,2792
20.446516036987305,2458
20.456466913223267,2742
20.466435194015503,2561
20.47649097442627,2643
20.486329793930054,2642
20.496341943740845,2317
20.506353855133057,2868
20.51625919342041,2486
20.52631402015686,2590
20.53628182411194,2652
20.546265125274658,2293
20.5562481880188,2791
20.566209077835083,2413
20.576213121414185,2642
20.586244106292725,2608
20.596199989318848,2438
20.60609793663025,2613
20.616096019744873,2439
20.626184940338135,2662
20.636032104492188,2681
20.646042823791504,523
20.665966033935547,181
20.67598009109497,285
20.685919046401978,3826
20.70585298538208,3867
20.755781888961792,3892
20.805721044540405,3870
21.07482600212097,3871
21.12452793121338,3853
21.224414110183716,3865
21.254265785217285,3887
21.273823976516724,3851
21.32384705543518,3886
21.423603057861328,3884
21.522979021072388,3869
21.622938871383667,3860
21.722623109817505,3878
21.872241020202637,3897
21.89177393913269,3893
22.041807889938354,3891
22.689388036727905,3784
22.699631929397583,3888
22.709511041641235,3835
22.719570875167847,3837
22.7292218208313,3609
22.73917293548584,3697
22.7492458820343,3356
22.759075164794922,3437
22.769178867340088,3367
22.779118061065674,3107
22.78907084465027,3210
22.7989399433136,2882
22.808928966522217,2979
22.818959951400757,2858
22.829145908355713,2552
22.83875608444214,2925
22.84911584854126,2444
22.858969926834106,2595
22.86880898475647,2583
22.878852128982544,2258
22.88878297805786,2546
22.898813009262085,2041
22.910872220993042,2063
22.920347929000854,1966
22.929348945617676,1625
22.938751935958862,2058
22.948674201965332,1693
22.95858407020569,1853
22.96847701072693,1879
22.978452920913696,1745
22.988441944122314,2176
22.998384952545166,1729
23.008420944213867,2103
23.01830816268921,2069
23.028330087661743,2003
23.038481950759888,2315
23.048496961593628,1972
23.05844497680664,2251
23.067935943603516,2120
23.077855110168457,2106
23.087836980819702,2392
23.097865104675293,1889
23.107892990112305,2264
23.11799192428589,2195
23.127924919128418,2083
23.13809895515442,2292
23.14773416519165,2055
23.157655000686646,2207
23.167627096176147,2165
23.1775860786438,2016
23.187669038772583,2401
23.197670936584473,2030
23.207867860794067,2154
23.217833995819092,2069
23.227442979812622,2096
23.23740792274475,2157
23.247519969940186,1822
23.257527112960815,2253
23.267414093017578,2038
23.277467966079712,2058
23.287469148635864,2264
23.297435998916626,1896
23.30746817588806,2345
23.317426919937134,2102
23.327402114868164,2169
23.337405920028687,2332
23.34743094444275,2026
23.3574321269989,2327
23.36691403388977,2138
23.376917123794556,2198
23.386919021606445,2345
23.39693284034729,1970
23.407054901123047,2346
23.41695499420166,2233
23.42703104019165,2178
23.437164068222046,2320
23.44692897796631,2147
23.456947088241577,2413
23.466930866241455,2194
23.47699785232544,2269
23.487044095993042,2377
23.497197151184082,2119
23.50703501701355,2323
23.516615867614746,2189
23.526489973068237,2271
23.53644108772278,2272
23.546463012695312,1988
23.55661392211914,2404
23.566570043563843,2169
23.57648491859436,2207
23.586230039596558,2298
23.596230030059814,2017
23.60619020462036,2498
23.616200923919678,2159
23.62619400024414,2308
23.636173009872437,2380
23.646121978759766,2103
23.656185150146484,2513
23.666157007217407,2216
23.676153898239136,2313
23.686100959777832,2361
23.696131229400635,2112
23.706071138381958,2592
23.71580696105957,2319
23.725956201553345,2376
23.735944986343384,2387
23.746042013168335,1977
23.75607919692993,2410
23.76602602005005,2070
23.775611877441406,2163
23.785700798034668,1930
23.795695066452026,1672
23.80553388595581,2056
23.815519094467163,1614
23.825654983520508,1845
23.835839986801147,1835
23.845739126205444,1697
23.855404138565063,2121
23.865401029586792,1769
23.87542414665222,2137
23.88551092147827,2158
23.895599126815796,1958
23.90558910369873,2381
23.915991067886353,2005
23.925628900527954,2317
23.935599088668823,2227
23.94556713104248,2160
23.955116987228394,2419
23.965502977371216,2088
23.975479125976562,2304
23.98560094833374,2248
23.995450973510742,2154
24.005502939224243,2369
24.015312910079956,2158
24.024882078170776,2323
24.034822940826416,2223
24.044969081878662,2226
24.0550479888916,2466
24.06512212753296,2065
24.074832916259766,2366
24.084885120391846,2239
24.09461784362793,2047
24.104615926742554,2453
24.114738941192627,2000
24.124601125717163,2360
24.134560108184814,2196
24.144586086273193,2135
24.154692888259888,2445
24.164398193359375,2053
24.174561023712158,2327
24.18469500541687,2266
24.194695949554443,2252
24.20450520515442,2490
24.214643001556396,2073
24.22444796562195,2347
24.234410047531128,2231
24.244331121444702,2217
24.25433087348938,2380
24.264394998550415,2121
24.274286031723022,2451
24.284276008605957,2277
24.29415202140808,2264
24.3042471408844,2385
24.314064025878906,2112
24.32414221763611,2372
24.334110021591187,2276
24.34425187110901,2241
24.35418391227722,2492
24.36375403404236,2020
24.373756885528564,2494
24.383914947509766,2218
24.393858194351196,2312
24.404026985168457,2415
24.413964986801147,2177
24.423645973205566,2410
24.433764219284058,2244
24.443716049194336,2298
24.453870058059692,2372
24.46394395828247,2121
24.473961114883423,2398
24.484533071517944,2240
24.493435859680176,2268
24.50358819961548,2420
24.513531923294067,2144
24.52362084388733,2471
24.53363299369812,2260
24.543391942977905,2325
24.553436040878296,2425
24.563318014144897,2171
24.573312044143677,2515
24.583258867263794,2260
24.59324812889099,2367
24.60343289375305,2434
24.613037109375,1993
24.62322688102722,2429
24.633098125457764,2133
24.64305806159973,2155
24.653043031692505,2148
24.663046836853027,1688
24.67301297187805,2167
24.683033227920532,1804
24.69300603866577,1946
24.702703952789307,2015
24.712722063064575,1797
24.747236251831055,2255
24.75178289413452,1905
24.752228021621704,2242
24.752758979797363,2271
24.762863874435425,2090
24.7728431224823,2471
24.782505989074707,2096
24.792476892471313,2376
24.802573204040527,2396
24.812537908554077,2210
24.822545051574707,2614
24.832425117492676,2275
24.84244680404663,2471
24.85254192352295,2426
24.86254596710205,2265
24.87252402305603,2497
24.882124185562134,2298
24.892088174819946,2456
24.9022479057312,2465
24.912272930145264,2264
24.922430992126465,2522
24.93200421333313,2310
24.942129850387573,2480
24.95206308364868,2401
24.962072134017944,2233
24.972289085388184,2513
24.982183933258057,2289
24.991771936416626,2498
25.001734972000122,2394
25.01173210144043,2392
25.02200698852539,2662
25.03199005126953,2275
25.041697025299072,2563
25.0517520904541,2446
25.061825037002563,2320
25.071742057800293,2690
25.081483125686646,2258
25.09163999557495,2571
25.10177206993103,2507
25.11178493499756,2436
25.12155508995056,2691
25.131553173065186,2305
25.141473054885864,2623
25.151467084884644,2516
25.161614894866943,2456
25.17162799835205,2598
25.181218147277832,2328
25.19114398956299,2610
25.201242923736572,2491
25.21144390106201,2436
25.22142219543457,2614
25.23099184036255,2338
25.24100089073181,2588
25.25110101699829,2490
25.261229038238525,2468
25.271198987960815,2640
25.28128695487976,2368
25.290882110595703,2603
25.30093002319336,2374
25.310912132263184,2520
25.321043014526367,2694
25.331090927124023,2323
25.34103298187256,2646
25.350600004196167,2483
25.36074185371399,2468
25.370718002319336,2598
25.380810976028442,2319
25.390721082687378,2650
25.400448083877563,2569
25.410457849502563,2534
25.42069101333618,2623
25.4306161403656,2437
25.44064211845398,2643
25.450702905654907,2563
25.46074914932251,2565
25.470296144485474,2582
25.480273962020874,2286
25.49027419090271,2669
25.500408172607422,2335
25.5104341506958,2354
25.520321130752563,2244
25.530104160308838,1961
25.540093898773193,2161
25.55008602142334,1939
25.560035228729248,2003
25.569999933242798,2132
25.58010196685791,1811
25.58998394012451,2060
25.599863052368164,2089
25.609832048416138,521
25.619834899902344,163
25.629786014556885,149
25.650044918060303,237
25.679913997650146,123
25.6997709274292,158
25.719881057739258,111
25.74972105026245,191
25.769657850265503,112
25.7998468875885,235
25.849395036697388,122
25.869395971298218,151
25.89893889427185,122
25.919166088104248,118
25.948915004730225,250
25.96900510787964,120
25.999002933502197,219
26.018760919570923,161
26.048546075820923,156
26.06855821609497,125
26.098828077316284,198
26.118692874908447,143
26.148772954940796,187
26.16850519180298,130
26.198530197143555,120
26.21828007698059,149
26.248255014419556,151
26.268172025680542,118
26.31807017326355,145
26.34757900238037,196
26.367597103118896,122
26.418012857437134,143
26.43735098838806,116
26.447277069091797,137
26.467629194259644,176
26.51745104789734,183
26.54696297645569,103
26.567276000976562,161
26.61670708656311,245
26.637085914611816,106
26.666856050491333,137
26.686758995056152,130
26.716362953186035,163
26.766366958618164,250
26.786339044570923,247
26.79630994796753,257
26.806284189224243,572
26.81622815132141,657
26.826153993606567,1002
26.835957050323486,1238
26.846100091934204,1284
26.856086015701294,1816
26.866041898727417,1641
26.876108169555664,2017
26.886110067367554,2143
26.89601421356201,2020
26.905766010284424,2388
26.915698051452637,2278
26.925703048706055,2560
26.93565797805786,2516
26.945815086364746,2527
26.955790996551514,2811
26.96571397781372,2532
26.97565793991089,2870
26.985636234283447,2740
26.995667934417725,2800
27.00562596321106,2957
27.01559615135193,2700
27.025716066360474,3039
27.035590887069702,2911
27.04559016227722,2862
27.05531096458435,3174
27.065444231033325,2796
27.075491189956665,3078
27.08532404899597,2919
27.09543800354004,2869
27.105334997177124,3176
27.11590003967285,2747
27.125368118286133,3079
27.135276079177856,3012
27.145217180252075,2942
27.155153036117554,3166
27.165197134017944,2732
27.1751549243927,2955
27.185058116912842,2781
27.19502592086792,2704
27.2049720287323,2848
27.2149498462677,2429
27.22499680519104,2665
27.235039949417114,2558
27.245058059692383,2568
27.25503706932068,2704
27.265042066574097,2468
27.27506399154663,2805
27.285018920898438,2666
27.29503893852234,2750
27.30502200126648,2888
27.317130088806152,2701
27.324931144714355,2982
27.33488416671753,2812
27.344871997833252,2886
27.354860067367554,2985
27.365175008773804,2769
27.374737977981567,3019
27.384676218032837,2843
27.394671201705933,2927
27.404568195343018,3004
27.41446089744568,2630
27.424304008483887,3022
27.43461799621582,2911
27.44426202774048,2923
27.454230070114136,3068
27.464193105697632,2695
27.474277019500732,3071
27.484238147735596,2813
27.49423599243164,2904
27.50386691093445,2941
27.51383924484253,2691
27.52385902404785,3128
27.533951997756958,2829
27.543950080871582,2970
27.553900003433228,2931
27.564438104629517,2733
27.574066877365112,3024
27.584210872650146,2781
27.594003915786743,2987
27.60391879081726,2969
27.61365294456482,2716
27.623584985733032,3166
27.633745908737183,2899
27.643648147583008,2945
27.653616905212402,3044
27.66358995437622,2872
27.673572063446045,3117
27.683504819869995,2867
27.693469047546387,3015
27.703465938568115,2995
27.713495016098022,2883
27.72339701652527,3096
27.73333191871643,2852
27.743328094482422,3019
27.753381967544556,3044
27.76344084739685,2805
27.774152994155884,3126
27.783200979232788,2788
27.793320894241333,3004
27.803279876708984,2965
27.813243865966797,2793
27.82294511795044,3170
27.8331139087677,2743
27.843074083328247,2980
27.852832078933716,2979
27.86301016807556,2714
27.873095989227295,3172
27.883153915405273,2830
27.892870903015137,2930
27.902907848358154,2948
27.91281509399414,2707
27.922959804534912,3148
27.932544946670532,2621
27.942482948303223,3029
27.952602863311768,2913
27.96267008781433,2835
27.972674131393433,2998
27.983679056167603,2758
27.992538928985596,2925
28.002564191818237,2775
28.012529850006104,2721
28.022714853286743,2851
28.032388925552368,2452
28.04235291481018,2604
28.052343130111694,2403
28.0623939037323,2406
28.072346925735474,2613
28.083168029785156,2193
28.092409133911133,2625
28.102118015289307,2445
28.11206817626953,2499
28.122040033340454,2894
28.13206720352173,2539
28.142340898513794,2785
28.152114868164062,2760
28.16213893890381,2622
28.17208194732666,3012
28.182590007781982,2651
28.19209909439087,2823
28.201853036880493,2770
28.21185302734375,2818
28.221919059753418,2929
28.232110023498535,2641
28.24198293685913,2945
28.251702070236206,2719
28.261720180511475,2840
28.271609783172607,2889
28.281525135040283,2686
28.2918221950531,2910
28.301444053649902,2755
28.311572074890137,2729
28.32163405418396,2967
28.331344842910767,2466
28.34140181541443,2846
28.351513147354126,2723
28.361263036727905,2694
28.37123680114746,2892
28.38124108314514,2482
28.391289234161377,2904
28.401298999786377,2671
28.411269903182983,2735
28.421353101730347,2844
28.433835983276367,2657
28.44101619720459,2975
28.451061964035034,2630
28.461169958114624,2805
28.471101999282837,2886
28.481950998306274,2552
28.49112820625305,3059
28.500964164733887,2650
28.510722160339355,2839
28.520680904388428,2923
28.53117609024048,2595
28.540616035461426,2944
28.550624132156372,2717
28.56054997444153,2795
28.570518970489502,2866
28.58065104484558,2671
28.59064292907715,2944
28.600772857666016,2676
28.61056685447693,2846
28.620605945587158,2883
28.630659103393555,2567
28.640510082244873,3011
28.6617648601532,2646
28.664311170578003,2838
28.67169499397278,2801
28.684736013412476,2478
28.690304040908813,2920
28.70002317428589,2686
28.710108995437622,2792
28.72004508972168,2789
28.730047941207886,2491
28.740059852600098,2867
28.74998712539673,2673
28.75996494293213,2773
28.769906044006348,2813
28.779918909072876,2519
28.790009021759033,2893
28.800003051757812,2647
28.80960702896118,2872
28.819565057754517,2766
28.829740047454834,2516
28.839735984802246,2793
28.85008406639099,2345
28.85965585708618,2571
28.869833946228027,2348
28.87984013557434,2270
28.889580011367798,2569
28.899554014205933,2119
28.909454822540283,2490
28.91943097114563,2380
28.929540157318115,2278
28.939614057540894,2732
28.949582815170288,2304
28.9594669342041,2701
28.969515085220337,2593
28.97912287712097,2461
28.989155054092407,2883
29.000365018844604,2463
29.009179830551147,2839
29.019134044647217,2682
29.029041051864624,2561
29.03918218612671,2811
29.04879593849182,2591
29.058873176574707,2912
29.06896209716797,2659
29.079061031341553,2715
29.08899211883545,2923
29.099342107772827,2501
29.109040021896362,2883
29.11895513534546,2641
29.128988027572632,2706
29.138965129852295,2754
29.152013063430786,2552
29.15917205810547,2772
29.168603897094727,2575
29.17861294746399,2675
29.188772201538086,2792
29.19874095916748,2476
29.208860874176025,2807
29.218240976333618,2705
29.22827696800232,2707
29.238306999206543,2881
29.249674081802368,2408
29.25819492340088,2960
29.26812505722046,2724
29.278194904327393,2736
29.288229942321777,2946
29.298540115356445,2576
29.308077096939087,2998
29.318022966384888,2623
29.32796812057495,2866
29.337907075881958,2894
29.34867215156555,2585
29.35799288749695,2986
29.367974996566772,2626
29.37796902656555,2799
29.387707948684692,2875
29.397913932800293,2515
29.40763807296753,3027
29.417665004730225,2652
29.427517890930176,2802
29.437571048736572,2875
29.447568893432617,2470
29.4574978351593,3033
29.4672589302063,2702
29.477236032485962,2743
29.487256050109863,2817
29.497342109680176,2412
29.507479190826416,2845
29.517426013946533,2631
29.527554035186768,2789
29.53751802444458,2817
29.547518968582153,2620
29.55717706680298,3014
29.567358016967773,2645
29.57721185684204,2814
29.58733296394348,2797
29.59736204147339,2713
29.606924057006836,2920
29.616868019104004,2549
29.627033948898315,2652
29.637039184570312,2570
29.64715600013733,2339
29.657150983810425,2577
29.66709613800049,2177
29.67663311958313,2339
29.686721086502075,2299
29.696840047836304,2112
29.7068190574646,2652
29.716826915740967,2239
29.726702213287354,2537
29.73673915863037,2512
29.746713876724243,2399
29.756448984146118,2847
29.76648497581482,2383
29.776512145996094,2696
29.78653383255005,2671
29.79654598236084,2579
29.806571006774902,2913
29.81671714782715,2446
29.826142072677612,2801
29.83616304397583,2727
29.846166133880615,2586
29.856199026107788,2900
29.86623787879944,2501
29.87602686882019,2769
29.88613796234131,2667
29.896126985549927,2591
29.906141996383667,2743
29.91627287864685,2527
29.92613196372986,2738
29.93622899055481,2660
29.94581413269043,2616
29.955781936645508,2768
29.965960025787354,2301
29.97590208053589,2736
29.98613715171814,2514
29.99586296081543,2570
30.005838871002197,2779
30.015997886657715,2380
30.02587604522705,2776
30.035624980926514,2671
30.045646905899048,2661
30.06269907951355,2896
30.065584897994995,2535
30.07546305656433,2792
30.0854332447052,2714
30.09545612335205,2635
30.10555601119995,2892
30.115692138671875,2560
30.12573504447937,2756
30.135217905044556,2648
30.145220041275024,2726
30.155359983444214,2789
30.165199995040894,2392
30.17558717727661,2803
30.185312032699585,2612
30.19525408744812,2659
30.205092906951904,2809
30.2153217792511,2417
30.225430011749268,2876
30.23543906211853,2511
30.24525213241577,2687
30.254926204681396,2786
30.265011072158813,2429
30.275572061538696,2816
30.286038160324097,2608
30.29469895362854,2606
30.306543111801147,2872
30.314809799194336,2343
30.32474398612976,2783
30.33475613594055,2630
30.344691038131714,2630
30.354681968688965,2783
30.36487102508545,2380
30.374852180480957,2701
30.384752988815308,2362
30.394758939743042,2406
30.404351949691772,2300
30.415016889572144,2043
30.424847841262817,2428
30.434925079345703,2063
30.44440197944641,2216
30.454451084136963,2226
30.46417784690857,2000
30.47431206703186,2585
30.48415207862854,2222
30.49435019493103,2474
30.50442600250244,2488
30.514326095581055,2317
30.52397108078003,2691
30.538251161575317,2444
30.546616077423096,2620
30.55569314956665,2582
30.56431221961975,2182
30.573988914489746,445
30.58395290374756,197
30.603781938552856,127
30.613731145858765,2380
30.623560905456543,3760
30.843090057373047,3870
30.942766189575195,3894
31.092287063598633,3887
31.19202208518982,3860
31.24249505996704,3838
31.341706037521362,3862
31.591089010238647,3851
31.690810918807983,3866
31.710556030273438,3899
31.840237140655518,3860
32.009472131729126,3881
32.10935997962952,3860
32.20923185348511,3880
